"name","BO","rand","repBO","repRand"
nGen-5_plotBudjetPerGen-200_he-0.3,919978,618603,764373,22194
nGen-5_plotBudjetPerGen-200_he-0.3,789720,104205,450750,305031
nGen-5_plotBudjetPerGen-200_he-0.3,72582,683860,828015,690921
nGen-5_plotBudjetPerGen-200_he-0.3,404209,687476,304690,793891
nGen-5_plotBudjetPerGen-200_he-0.3,533524,457648,875893,223134
nGen-5_plotBudjetPerGen-200_he-0.3,156325,703115,506653,336741
nGen-5_plotBudjetPerGen-200_he-0.3,634914,665741,750004,339311
nGen-5_plotBudjetPerGen-200_he-0.3,689118,103442,760587,858524
nGen-5_plotBudjetPerGen-200_he-0.3,894660,134683,456525,440223
nGen-5_plotBudjetPerGen-200_he-0.3,949541,730105,325661,785801
nGen-5_plotBudjetPerGen-200_he-0.3,652123,411748,135216,170996
nGen-5_plotBudjetPerGen-200_he-0.3,744657,218156,306320,664901
nGen-5_plotBudjetPerGen-200_he-0.3,876567,101932,684903,500583
nGen-5_plotBudjetPerGen-200_he-0.3,185213,937139,265848,502826
nGen-5_plotBudjetPerGen-200_he-0.3,68961,416207,158780,255246
nGen-5_plotBudjetPerGen-200_he-0.3,179191,423398,474633,781324
nGen-5_plotBudjetPerGen-200_he-0.3,885361,130912,524511,289654
nGen-5_plotBudjetPerGen-200_he-0.3,257840,777090,416219,369288
nGen-5_plotBudjetPerGen-200_he-0.3,641303,709626,34829,348199
nGen-5_plotBudjetPerGen-200_he-0.3,170507,127108,883524,303658
nGen-5_plotBudjetPerGen-200_he-0.3,831181,645135,703758,869350
nGen-5_plotBudjetPerGen-200_he-0.3,297749,630604,251484,154014
nGen-5_plotBudjetPerGen-200_he-0.3,982625,706139,25184,63187
nGen-5_plotBudjetPerGen-200_he-0.3,66892,671378,749375,939508
nGen-5_plotBudjetPerGen-200_he-0.3,150011,249891,267607,912046
nGen-5_plotBudjetPerGen-200_he-0.3,150141,827661,500572,535342
nGen-5_plotBudjetPerGen-200_he-0.3,567478,800015,738460,166677
nGen-5_plotBudjetPerGen-200_he-0.3,322736,568609,561684,756883
nGen-5_plotBudjetPerGen-200_he-0.3,357840,83025,822978,67591
nGen-5_plotBudjetPerGen-200_he-0.3,412144,568861,200853,719392
nGen-5_plotBudjetPerGen-200_he-0.3,933256,116714,956051,627430
nGen-5_plotBudjetPerGen-200_he-0.3,712350,643778,182289,567855
nGen-5_plotBudjetPerGen-200_he-0.3,818241,302795,30235,226850
nGen-5_plotBudjetPerGen-200_he-0.3,525424,966806,214692,755538
nGen-5_plotBudjetPerGen-200_he-0.3,591454,184130,676559,612954
nGen-5_plotBudjetPerGen-200_he-0.3,845661,260029,480169,803351
nGen-5_plotBudjetPerGen-200_he-0.3,376835,429323,470319,298255
nGen-5_plotBudjetPerGen-200_he-0.3,716392,138529,568254,600467
nGen-5_plotBudjetPerGen-200_he-0.3,270944,287958,969272,640179
nGen-5_plotBudjetPerGen-200_he-0.3,575533,864298,147280,589311
nGen-5_plotBudjetPerGen-200_he-0.3,361349,564867,195396,369374
nGen-5_plotBudjetPerGen-200_he-0.3,233126,243042,731291,104917
nGen-5_plotBudjetPerGen-200_he-0.3,385646,752532,411150,223188
nGen-5_plotBudjetPerGen-200_he-0.3,330335,220840,674726,766723
nGen-5_plotBudjetPerGen-200_he-0.3,974026,270522,328433,883970
nGen-5_plotBudjetPerGen-200_he-0.3,680897,366932,384233,353168
nGen-5_plotBudjetPerGen-200_he-0.3,407529,366894,638792,202369
nGen-5_plotBudjetPerGen-200_he-0.3,265630,892914,772842,726241
nGen-5_plotBudjetPerGen-200_he-0.3,84191,130811,594321,101083
nGen-5_plotBudjetPerGen-200_he-0.3,987187,660149,134527,858019
nGen-5_plotBudjetPerGen-200_he-0.3,678856,545730,329213,324790
nGen-5_plotBudjetPerGen-200_he-0.3,3422,413179,17655,51834
nGen-5_plotBudjetPerGen-200_he-0.3,942420,225672,459606,93129
nGen-5_plotBudjetPerGen-200_he-0.3,302846,385049,327729,811907
nGen-5_plotBudjetPerGen-200_he-0.3,329587,329199,791902,944202
nGen-5_plotBudjetPerGen-200_he-0.3,735177,358897,651092,881173
nGen-5_plotBudjetPerGen-200_he-0.3,860481,886239,974741,141520
nGen-5_plotBudjetPerGen-200_he-0.3,387914,353123,61639,903965
nGen-5_plotBudjetPerGen-200_he-0.3,602090,664491,11321,742419
nGen-5_plotBudjetPerGen-200_he-0.3,832156,148763,90452,343051
nGen-5_plotBudjetPerGen-200_he-0.3,595611,457225,347395,400076
nGen-5_plotBudjetPerGen-200_he-0.3,488949,972918,805856,97870
nGen-5_plotBudjetPerGen-200_he-0.3,83888,909882,201419,400797
nGen-5_plotBudjetPerGen-200_he-0.3,759002,943505,573282,996308
nGen-5_plotBudjetPerGen-200_he-0.3,822438,268376,59542,583838
nGen-5_plotBudjetPerGen-200_he-0.3,992802,104516,886356,705311
nGen-5_plotBudjetPerGen-200_he-0.3,801100,448356,392995,576081
nGen-5_plotBudjetPerGen-200_he-0.3,942107,768479,861242,401870
nGen-5_plotBudjetPerGen-200_he-0.3,34816,13333,103337,657839
nGen-5_plotBudjetPerGen-200_he-0.3,694186,941803,647515,762829
nGen-5_plotBudjetPerGen-200_he-0.3,241974,20311,573772,385868
nGen-5_plotBudjetPerGen-200_he-0.3,444101,483316,791654,393267
nGen-5_plotBudjetPerGen-200_he-0.3,554138,95797,505030,64842
nGen-5_plotBudjetPerGen-200_he-0.3,137687,357515,941431,280273
nGen-5_plotBudjetPerGen-200_he-0.3,378668,667076,47967,85931
nGen-5_plotBudjetPerGen-200_he-0.3,620190,93524,669945,500884
nGen-5_plotBudjetPerGen-200_he-0.3,21504,359423,186829,252113
nGen-5_plotBudjetPerGen-200_he-0.3,84201,639867,134469,919158
nGen-5_plotBudjetPerGen-200_he-0.3,856396,134280,233505,709872
nGen-5_plotBudjetPerGen-200_he-0.3,690095,507031,420049,312903
nGen-5_plotBudjetPerGen-200_he-0.3,126451,479887,302251,573586
nGen-5_plotBudjetPerGen-200_he-0.3,354740,20767,141090,889037
nGen-5_plotBudjetPerGen-200_he-0.3,477330,13557,652162,953947
nGen-5_plotBudjetPerGen-200_he-0.3,271324,648095,190408,471793
nGen-5_plotBudjetPerGen-200_he-0.3,388408,24009,726728,684337
nGen-5_plotBudjetPerGen-200_he-0.3,343160,760852,363436,193295
nGen-5_plotBudjetPerGen-200_he-0.3,863156,377144,177229,882489
nGen-5_plotBudjetPerGen-200_he-0.3,767328,63842,590905,983817
nGen-5_plotBudjetPerGen-200_he-0.3,586425,575019,923244,1753
nGen-5_plotBudjetPerGen-200_he-0.3,330737,918619,261319,288744
nGen-5_plotBudjetPerGen-200_he-0.3,928400,8863,445759,491363
nGen-5_plotBudjetPerGen-200_he-0.3,257864,298230,310921,18551
nGen-5_plotBudjetPerGen-200_he-0.3,486270,748501,552677,58993
nGen-5_plotBudjetPerGen-200_he-0.3,132785,825094,855272,92421
nGen-5_plotBudjetPerGen-200_he-0.3,855268,555227,944692,521760
nGen-5_plotBudjetPerGen-200_he-0.3,803550,706291,172577,545502
nGen-5_plotBudjetPerGen-200_he-0.3,350148,863781,663318,89806
nGen-5_plotBudjetPerGen-200_he-0.3,380792,449475,104267,349057
nGen-5_plotBudjetPerGen-200_he-0.3,619065,323423,4369,734058
nGen-5_plotBudjetPerGen-200_he-0.3,629931,171989,948854,788905
nGen-5_plotBudjetPerGen-200_he-0.3,202673,570061,702577,349152
nGen-5_plotBudjetPerGen-200_he-0.3,772543,45655,97490,425258
nGen-5_plotBudjetPerGen-200_he-0.3,160201,829420,311936,918447
nGen-5_plotBudjetPerGen-200_he-0.3,716106,591451,76365,779569
nGen-5_plotBudjetPerGen-200_he-0.3,645399,827277,15863,210112
nGen-5_plotBudjetPerGen-200_he-0.3,177665,399354,970725,710734
nGen-5_plotBudjetPerGen-200_he-0.3,427836,197710,801224,135758
nGen-5_plotBudjetPerGen-200_he-0.3,189875,638455,963383,413441
nGen-5_plotBudjetPerGen-200_he-0.3,235518,247186,62926,731270
nGen-5_plotBudjetPerGen-200_he-0.3,467309,113450,440778,986604
nGen-5_plotBudjetPerGen-200_he-0.3,327903,605420,875168,719046
nGen-5_plotBudjetPerGen-200_he-0.3,522330,273047,502746,805005
nGen-5_plotBudjetPerGen-200_he-0.3,525160,351635,463114,34574
nGen-5_plotBudjetPerGen-200_he-0.3,991852,736855,938687,878041
nGen-5_plotBudjetPerGen-200_he-0.3,732923,61095,788807,922817
nGen-5_plotBudjetPerGen-200_he-0.3,11829,378378,483509,577654
nGen-5_plotBudjetPerGen-200_he-0.3,44817,358565,113806,315677
nGen-5_plotBudjetPerGen-200_he-0.3,693189,240174,171975,592032
nGen-5_plotBudjetPerGen-200_he-0.3,16157,881745,920433,868049
nGen-5_plotBudjetPerGen-200_he-0.3,272850,783986,889384,800418
nGen-5_plotBudjetPerGen-200_he-0.3,377865,427160,318874,679786
nGen-5_plotBudjetPerGen-200_he-0.3,260262,749268,242609,437139
nGen-5_plotBudjetPerGen-200_he-0.3,943107,465579,170191,584826
nGen-5_plotBudjetPerGen-200_he-0.3,553142,573765,518902,621902
nGen-5_plotBudjetPerGen-200_he-0.3,219524,749872,319125,358904
nGen-5_plotBudjetPerGen-200_he-0.3,855553,620994,8176,95251
nGen-5_plotBudjetPerGen-200_he-0.3,765666,554546,232011,401149
nGen-5_plotBudjetPerGen-200_he-0.3,96099,221956,258738,242032
nGen-5_plotBudjetPerGen-200_he-0.3,867584,983709,398326,435752
nGen-5_plotBudjetPerGen-200_he-0.3,937897,758045,98094,298325
nGen-5_plotBudjetPerGen-200_he-0.3,45026,927950,424817,124780
nGen-5_plotBudjetPerGen-200_he-0.3,429585,40850,281970,252277
nGen-5_plotBudjetPerGen-200_he-0.3,35480,144787,887103,496403
nGen-5_plotBudjetPerGen-200_he-0.3,954473,863326,823221,346450
nGen-5_plotBudjetPerGen-200_he-0.3,430344,473945,978171,536268
nGen-5_plotBudjetPerGen-200_he-0.3,372375,113304,944036,513475
nGen-5_plotBudjetPerGen-200_he-0.3,378342,908343,371447,256006
nGen-5_plotBudjetPerGen-200_he-0.3,652358,924137,373280,78096
nGen-5_plotBudjetPerGen-200_he-0.3,199701,214860,734492,670995
nGen-5_plotBudjetPerGen-200_he-0.3,5796,305384,962540,560177
nGen-5_plotBudjetPerGen-200_he-0.3,687023,776101,353359,246832
nGen-5_plotBudjetPerGen-200_he-0.3,464502,280516,799942,399442
nGen-5_plotBudjetPerGen-200_he-0.3,398743,483317,41296,889144
nGen-5_plotBudjetPerGen-200_he-0.3,804350,140458,45487,565691
nGen-5_plotBudjetPerGen-200_he-0.3,128788,969437,964507,122636
nGen-5_plotBudjetPerGen-200_he-0.3,7082,486847,976561,980336
nGen-5_plotBudjetPerGen-200_he-0.3,322269,999415,733778,231032
nGen-5_plotBudjetPerGen-200_he-0.3,642771,848447,378261,183088
nGen-5_plotBudjetPerGen-200_he-0.3,519203,469066,573833,911444
nGen-5_plotBudjetPerGen-200_he-0.3,259107,222266,150649,985229
nGen-5_plotBudjetPerGen-200_he-0.3,147020,728209,745313,94739
nGen-5_plotBudjetPerGen-200_he-0.3,674298,439088,598260,551068
nGen-5_plotBudjetPerGen-200_he-0.3,938766,397733,710960,982013
nGen-5_plotBudjetPerGen-200_he-0.3,483160,495996,803675,601169
nGen-5_plotBudjetPerGen-200_he-0.3,139188,643547,251926,229569
nGen-5_plotBudjetPerGen-200_he-0.3,656426,189280,50128,106294
nGen-5_plotBudjetPerGen-200_he-0.3,933132,439387,172217,79269
nGen-5_plotBudjetPerGen-200_he-0.3,252371,508678,391926,824742
nGen-5_plotBudjetPerGen-200_he-0.3,39298,817421,183085,733214
nGen-5_plotBudjetPerGen-200_he-0.3,489282,651734,405219,855133
nGen-5_plotBudjetPerGen-200_he-0.3,94398,393846,898935,52415
nGen-5_plotBudjetPerGen-200_he-0.3,152844,583608,507232,868118
nGen-5_plotBudjetPerGen-200_he-0.3,266635,487403,932934,391784
nGen-5_plotBudjetPerGen-200_he-0.3,564808,633304,897708,704759
nGen-5_plotBudjetPerGen-200_he-0.3,386906,235760,10722,675790
nGen-5_plotBudjetPerGen-200_he-0.3,528581,486245,618340,924948
nGen-5_plotBudjetPerGen-200_he-0.3,117090,67677,630835,830712
nGen-5_plotBudjetPerGen-200_he-0.3,528732,499689,221170,185965
nGen-5_plotBudjetPerGen-200_he-0.3,118163,142358,585691,467170
nGen-5_plotBudjetPerGen-200_he-0.3,260225,742172,108388,602322
nGen-5_plotBudjetPerGen-200_he-0.3,374941,785867,629077,57013
nGen-5_plotBudjetPerGen-200_he-0.3,892623,75188,471393,478689
nGen-5_plotBudjetPerGen-200_he-0.3,427672,36878,42678,716605
nGen-5_plotBudjetPerGen-200_he-0.3,533226,949334,359925,342756
nGen-5_plotBudjetPerGen-200_he-0.3,644070,428421,36553,293539
nGen-5_plotBudjetPerGen-200_he-0.3,933253,177579,321383,729916
nGen-5_plotBudjetPerGen-200_he-0.3,601954,259924,273092,514484
nGen-5_plotBudjetPerGen-200_he-0.3,941737,771536,259732,273414
nGen-5_plotBudjetPerGen-200_he-0.3,69646,867606,609522,839553
nGen-5_plotBudjetPerGen-200_he-0.3,64079,547479,432714,467416
nGen-5_plotBudjetPerGen-200_he-0.3,270948,670464,361266,605601
nGen-5_plotBudjetPerGen-200_he-0.3,557675,882655,938059,714190
nGen-5_plotBudjetPerGen-200_he-0.3,59222,466102,205888,42224
nGen-5_plotBudjetPerGen-200_he-0.3,173083,819867,97299,251186
nGen-5_plotBudjetPerGen-200_he-0.3,34546,379940,661018,618765
nGen-5_plotBudjetPerGen-200_he-0.3,540369,625676,683212,372121
nGen-5_plotBudjetPerGen-200_he-0.3,770598,300353,752342,980198
nGen-5_plotBudjetPerGen-200_he-0.3,569129,458520,135444,410073
nGen-5_plotBudjetPerGen-200_he-0.3,474629,2617,506014,777857
nGen-5_plotBudjetPerGen-200_he-0.3,648925,34376,378624,563248
nGen-5_plotBudjetPerGen-200_he-0.3,505249,291162,103943,17088
nGen-5_plotBudjetPerGen-200_he-0.3,541236,650851,686613,220394
nGen-5_plotBudjetPerGen-200_he-0.3,92658,595192,445868,32515
nGen-5_plotBudjetPerGen-200_he-0.3,709592,276233,102828,653765
nGen-5_plotBudjetPerGen-200_he-0.3,363944,116623,150159,884901
nGen-5_plotBudjetPerGen-200_he-0.3,720985,812108,181090,342928
nGen-5_plotBudjetPerGen-200_he-0.3,104691,139480,987821,617517
nGen-5_plotBudjetPerGen-200_he-0.3,952075,604548,680088,908929
nGen-5_plotBudjetPerGen-200_he-0.3,292031,201638,86734,202172
nGen-5_plotBudjetPerGen-200_he-0.3,771257,929683,293094,770751
nGen-5_plotBudjetPerGen-200_he-0.3,322574,403733,476838,290359
nGen-5_plotBudjetPerGen-200_he-0.3,758044,779147,6682,970788
nGen-5_plotBudjetPerGen-200_he-0.3,422079,690441,563419,514865
nGen-5_plotBudjetPerGen-200_he-0.3,488278,985078,763188,756271
nGen-5_plotBudjetPerGen-200_he-0.3,648363,562367,95160,723310
nGen-5_plotBudjetPerGen-200_he-0.3,202054,22623,855883,600576
nGen-5_plotBudjetPerGen-200_he-0.3,466258,210547,377459,767024
nGen-5_plotBudjetPerGen-200_he-0.3,555935,915987,730614,558563
nGen-5_plotBudjetPerGen-200_he-0.3,58797,434309,829714,734195
nGen-5_plotBudjetPerGen-200_he-0.3,612659,323680,139919,974829
nGen-5_plotBudjetPerGen-200_he-0.3,650009,385071,110786,728453
nGen-5_plotBudjetPerGen-200_he-0.3,588067,978713,592928,338325
nGen-5_plotBudjetPerGen-200_he-0.3,76883,273327,424545,278381
nGen-5_plotBudjetPerGen-200_he-0.3,93484,122683,357275,802101
nGen-5_plotBudjetPerGen-200_he-0.3,145806,28811,176672,912744
nGen-5_plotBudjetPerGen-200_he-0.3,398726,154182,716980,932395
nGen-5_plotBudjetPerGen-200_he-0.3,223571,565460,933863,701296
nGen-5_plotBudjetPerGen-200_he-0.3,303154,908278,846782,653595
nGen-5_plotBudjetPerGen-200_he-0.3,325471,534031,822431,524316
nGen-5_plotBudjetPerGen-200_he-0.3,423242,357994,432308,96558
nGen-5_plotBudjetPerGen-200_he-0.3,759195,650044,772379,202960
nGen-5_plotBudjetPerGen-200_he-0.3,41351,183405,210812,889008
nGen-5_plotBudjetPerGen-200_he-0.3,503642,661885,335503,690689
nGen-5_plotBudjetPerGen-200_he-0.3,248840,257644,512425,898976
nGen-5_plotBudjetPerGen-200_he-0.3,249558,665812,888820,5249
nGen-5_plotBudjetPerGen-200_he-0.3,429179,859491,230491,172609
nGen-5_plotBudjetPerGen-200_he-0.3,364932,688913,424576,371476
nGen-5_plotBudjetPerGen-200_he-0.3,8625,889431,274401,80367
nGen-5_plotBudjetPerGen-200_he-0.3,141933,86497,841074,363462
nGen-5_plotBudjetPerGen-200_he-0.3,4467,823078,457623,283436
nGen-5_plotBudjetPerGen-200_he-0.3,440622,538094,187103,620211
nGen-5_plotBudjetPerGen-200_he-0.3,851304,821588,396163,284116
nGen-5_plotBudjetPerGen-200_he-0.3,13927,570704,196487,263321
nGen-5_plotBudjetPerGen-200_he-0.3,512008,527248,979381,436283
nGen-5_plotBudjetPerGen-200_he-0.3,220320,24379,738651,60638
nGen-5_plotBudjetPerGen-200_he-0.3,656206,145764,774260,729373
nGen-5_plotBudjetPerGen-200_he-0.3,665020,494363,591177,217105
nGen-5_plotBudjetPerGen-200_he-0.3,66394,830508,577242,913838
nGen-5_plotBudjetPerGen-200_he-0.3,680471,286650,55837,499700
nGen-5_plotBudjetPerGen-200_he-0.3,840143,929092,123763,647083
nGen-5_plotBudjetPerGen-200_he-0.3,919118,645322,485483,270538
nGen-5_plotBudjetPerGen-200_he-0.3,508096,978048,128281,426873
nGen-5_plotBudjetPerGen-200_he-0.3,597814,755375,743624,448381
nGen-5_plotBudjetPerGen-200_he-0.3,113047,368508,529241,839492
nGen-5_plotBudjetPerGen-200_he-0.3,289476,414821,293026,984650
nGen-5_plotBudjetPerGen-200_he-0.3,287581,656697,406897,948142
nGen-5_plotBudjetPerGen-200_he-0.3,542622,400691,882673,521879
nGen-5_plotBudjetPerGen-200_he-0.3,35498,143125,817105,437669
nGen-5_plotBudjetPerGen-200_he-0.3,891130,367120,290862,10343
nGen-5_plotBudjetPerGen-200_he-0.3,127260,184139,406827,369532
nGen-5_plotBudjetPerGen-200_he-0.3,895685,282948,270879,245446
nGen-5_plotBudjetPerGen-200_he-0.3,198264,691931,25884,816908
nGen-5_plotBudjetPerGen-200_he-0.3,462828,149517,466751,886188
nGen-5_plotBudjetPerGen-200_he-0.3,173481,14623,5373,392184
nGen-5_plotBudjetPerGen-200_he-0.3,164943,364295,23724,424787
nGen-5_plotBudjetPerGen-200_he-0.3,118225,96814,430878,723964
nGen-5_plotBudjetPerGen-200_he-0.3,544351,343465,924226,211036
nGen-5_plotBudjetPerGen-200_he-0.3,61499,936470,631218,816521
nGen-5_plotBudjetPerGen-200_he-0.3,639152,838103,907963,728045
nGen-5_plotBudjetPerGen-200_he-0.3,973228,296451,578655,965819
nGen-5_plotBudjetPerGen-200_he-0.3,980381,328183,172548,976395
nGen-5_plotBudjetPerGen-200_he-0.3,169741,240852,237619,21048
nGen-5_plotBudjetPerGen-200_he-0.3,673802,146671,105952,199919
nGen-5_plotBudjetPerGen-200_he-0.3,764648,823275,857093,860674
nGen-5_plotBudjetPerGen-200_he-0.3,899415,111559,406271,753245
nGen-5_plotBudjetPerGen-200_he-0.3,548147,577579,917118,823928
nGen-5_plotBudjetPerGen-200_he-0.3,875157,168263,334561,210698
nGen-5_plotBudjetPerGen-200_he-0.3,673024,726265,855429,914844
nGen-5_plotBudjetPerGen-200_he-0.3,84849,8117,236702,696733
nGen-5_plotBudjetPerGen-200_he-0.3,253179,108097,253803,635051
nGen-5_plotBudjetPerGen-200_he-0.3,814509,714183,504819,913866
nGen-5_plotBudjetPerGen-200_he-0.3,343796,278026,383446,589388
nGen-5_plotBudjetPerGen-200_he-0.3,193548,998529,435504,431443
nGen-5_plotBudjetPerGen-200_he-0.3,500664,226978,557606,665164
nGen-5_plotBudjetPerGen-200_he-0.3,58715,27330,19072,946460
nGen-5_plotBudjetPerGen-200_he-0.3,343217,831555,228823,123841
nGen-5_plotBudjetPerGen-200_he-0.3,270868,851841,126202,30315
nGen-5_plotBudjetPerGen-200_he-0.3,864510,378854,868496,581257
nGen-5_plotBudjetPerGen-200_he-0.3,368545,937906,827644,208135
nGen-5_plotBudjetPerGen-200_he-0.3,249717,887649,613764,32363
nGen-5_plotBudjetPerGen-200_he-0.3,271073,429327,95382,153839
nGen-5_plotBudjetPerGen-200_he-0.3,987386,9848,814800,579842
nGen-5_plotBudjetPerGen-200_he-0.3,815651,757203,108938,850998
nGen-5_plotBudjetPerGen-200_he-0.3,48186,259858,688006,722743
nGen-5_plotBudjetPerGen-200_he-0.3,352704,747892,452078,361554
nGen-5_plotBudjetPerGen-200_he-0.3,964214,178433,266421,305547
nGen-5_plotBudjetPerGen-200_he-0.3,435529,25163,91732,935360
nGen-5_plotBudjetPerGen-200_he-0.3,280872,967147,807792,134327
nGen-5_plotBudjetPerGen-200_he-0.3,7538,397025,485504,222394
nGen-5_plotBudjetPerGen-200_he-0.3,839005,256369,441097,105116
nGen-5_plotBudjetPerGen-200_he-0.3,136664,455537,268200,554143
nGen-5_plotBudjetPerGen-200_he-0.3,986067,515011,707986,120464
nGen-5_plotBudjetPerGen-200_he-0.3,743748,258653,963878,824083
nGen-5_plotBudjetPerGen-200_he-0.3,454793,952569,20565,778557
nGen-5_plotBudjetPerGen-200_he-0.3,294437,685799,160888,859613
nGen-5_plotBudjetPerGen-200_he-0.3,227329,307796,479281,310887
nGen-5_plotBudjetPerGen-200_he-0.3,259685,925841,670593,655317
nGen-5_plotBudjetPerGen-200_he-0.3,649102,737041,580571,591381
nGen-5_plotBudjetPerGen-200_he-0.3,110962,613348,167405,646280
nGen-5_plotBudjetPerGen-200_he-0.3,191581,294403,456880,394660
nGen-5_plotBudjetPerGen-200_he-0.3,994952,373155,681698,591216
nGen-5_plotBudjetPerGen-200_he-0.3,264263,731831,581253,17708
nGen-5_plotBudjetPerGen-200_he-0.3,681032,198482,292586,421379
nGen-5_plotBudjetPerGen-200_he-0.3,848342,844270,504489,507225
nGen-5_plotBudjetPerGen-200_he-0.3,917698,554626,253610,184936
nGen-5_plotBudjetPerGen-200_he-0.3,559600,964174,239787,871476
nGen-5_plotBudjetPerGen-200_he-0.3,520817,193530,758925,871348
nGen-5_plotBudjetPerGen-200_he-0.3,890675,13396,873575,744643
nGen-5_plotBudjetPerGen-200_he-0.3,574339,13517,691981,320411
nGen-5_plotBudjetPerGen-200_he-0.3,735664,597249,156085,596644
nGen-5_plotBudjetPerGen-200_he-0.3,371968,378537,890760,376350
nGen-5_plotBudjetPerGen-200_he-0.3,311153,437455,758656,303673
nGen-5_plotBudjetPerGen-200_he-0.3,314243,529095,4919,521663
nGen-5_plotBudjetPerGen-200_he-0.3,62787,964479,745797,145240
nGen-5_plotBudjetPerGen-200_he-0.3,886655,520972,766426,939006
nGen-5_plotBudjetPerGen-200_he-0.3,807567,85981,531644,400135
nGen-5_plotBudjetPerGen-200_he-0.3,881482,367496,784664,115453
nGen-5_plotBudjetPerGen-200_he-0.3,715481,810179,450189,145094
nGen-5_plotBudjetPerGen-200_he-0.3,736015,996377,32352,261661
nGen-5_plotBudjetPerGen-200_he-0.3,630771,37284,397893,116678
nGen-5_plotBudjetPerGen-200_he-0.3,394909,997843,870103,529361
nGen-5_plotBudjetPerGen-200_he-0.3,198061,509513,464562,315431
nGen-5_plotBudjetPerGen-200_he-0.3,693834,280974,524585,326570
nGen-5_plotBudjetPerGen-200_he-0.3,195001,589473,628653,512738
nGen-5_plotBudjetPerGen-200_he-0.3,918873,536782,10143,514438
nGen-5_plotBudjetPerGen-200_he-0.3,557522,636162,456435,350194
nGen-5_plotBudjetPerGen-200_he-0.3,769925,50948,384665,198784
nGen-5_plotBudjetPerGen-200_he-0.3,527643,320187,660511,968789
nGen-5_plotBudjetPerGen-200_he-0.3,162985,77844,724185,30925
nGen-5_plotBudjetPerGen-200_he-0.3,832569,290816,95365,29076
nGen-5_plotBudjetPerGen-200_he-0.3,489272,152066,982744,600558
nGen-5_plotBudjetPerGen-200_he-0.3,25429,289055,667317,477867
nGen-5_plotBudjetPerGen-200_he-0.3,243463,752975,340407,707975
nGen-5_plotBudjetPerGen-200_he-0.3,573469,534532,122547,425073
nGen-5_plotBudjetPerGen-200_he-0.3,478322,793771,622142,159261
nGen-5_plotBudjetPerGen-200_he-0.3,79539,894041,830670,255343
nGen-5_plotBudjetPerGen-200_he-0.3,208724,346473,727608,634506
nGen-5_plotBudjetPerGen-200_he-0.3,978083,545522,779245,335410
nGen-5_plotBudjetPerGen-200_he-0.3,171522,141464,230943,392740
nGen-5_plotBudjetPerGen-200_he-0.3,391708,338459,79369,118549
nGen-5_plotBudjetPerGen-200_he-0.3,81582,569078,77710,201619
nGen-5_plotBudjetPerGen-200_he-0.3,787792,968194,419487,423441
nGen-5_plotBudjetPerGen-200_he-0.3,81738,511116,688815,160037
nGen-5_plotBudjetPerGen-200_he-0.3,648904,998223,532418,670352
nGen-5_plotBudjetPerGen-200_he-0.3,493847,638196,238396,634144
nGen-5_plotBudjetPerGen-200_he-0.3,130344,592405,420675,81021
nGen-5_plotBudjetPerGen-200_he-0.3,361783,895867,702943,908252
nGen-5_plotBudjetPerGen-200_he-0.3,999704,366281,210097,899319
nGen-5_plotBudjetPerGen-200_he-0.3,246430,527131,424390,761465
nGen-5_plotBudjetPerGen-200_he-0.3,342448,692752,226519,503607
nGen-5_plotBudjetPerGen-200_he-0.3,349438,266321,180983,221760
nGen-5_plotBudjetPerGen-200_he-0.3,28357,835183,476321,668306
nGen-5_plotBudjetPerGen-200_he-0.3,239011,370185,280976,823218
nGen-5_plotBudjetPerGen-200_he-0.3,536845,7997,123845,762719
nGen-5_plotBudjetPerGen-200_he-0.3,386040,544321,518845,628520
nGen-5_plotBudjetPerGen-200_he-0.3,910285,964353,312588,729698
nGen-5_plotBudjetPerGen-200_he-0.3,701543,383294,340544,926618
nGen-5_plotBudjetPerGen-200_he-0.3,298752,415791,426801,693650
nGen-5_plotBudjetPerGen-200_he-0.3,438652,709709,387861,970614
nGen-5_plotBudjetPerGen-200_he-0.3,190832,76293,57408,785884
nGen-5_plotBudjetPerGen-200_he-0.3,264571,858972,463118,792598
nGen-5_plotBudjetPerGen-200_he-0.3,667851,546157,811147,47611
nGen-5_plotBudjetPerGen-200_he-0.3,822029,878032,628002,18648
nGen-5_plotBudjetPerGen-200_he-0.3,374649,76574,491014,477582
nGen-5_plotBudjetPerGen-200_he-0.3,930090,642711,523186,676281
nGen-5_plotBudjetPerGen-200_he-0.3,598352,7421,453303,429306
nGen-5_plotBudjetPerGen-200_he-0.3,252793,148204,15698,967527
nGen-5_plotBudjetPerGen-200_he-0.3,554053,407759,896908,222094
nGen-5_plotBudjetPerGen-200_he-0.3,505896,824763,7429,546333
nGen-5_plotBudjetPerGen-200_he-0.3,92073,780014,523840,262868
nGen-5_plotBudjetPerGen-200_he-0.3,48687,700642,493642,480991
nGen-5_plotBudjetPerGen-200_he-0.3,313024,66030,444832,65342
nGen-5_plotBudjetPerGen-200_he-0.3,69901,922599,372507,107061
nGen-5_plotBudjetPerGen-200_he-0.3,769723,422346,351670,890813
nGen-5_plotBudjetPerGen-200_he-0.3,498217,700940,990714,324319
nGen-5_plotBudjetPerGen-200_he-0.3,768474,868022,109357,626739
nGen-5_plotBudjetPerGen-200_he-0.3,738157,784475,719926,599727
